event_ticker,market_ticker,checkpoint_offset_seconds,checkpoint_ts,model_probability,kalshi_yes_bid,kalshi_yes_ask,actual_result,kalshi_implied_vol,converted_dvol
KXBTCD-26SEP0520,KXBTCD-26SEP0520-T79899.99,1800,1788651000,0.3562296972958249,0.13,0.14,no,291.88112384852457,0.386
KXBTCD-26SEP0520,KXBTCD-26SEP0520-T79899.99,600,1788652200,0.2377613815291007,0.11,0.12,no,550.1580825186811,0.38670000000000004
KXBTCD-26SEP0520,KXBTCD-26SEP0520-T79899.99,120,1788652680,0.10190993764702089,0.0,0.01,no,2640.7567982839673,0.3865
KXBTCD-26SEP0519,KXBTCD-26SEP0519-T79799.99,3600,1788645600,0.6392077787346475,0.85,0.86,no,0.1306246669971751,0.3859
KXBTCD-26SEP0519,KXBTCD-26SEP0519-T79799.99,1800,1788647400,0.5515943504568555,0.61,0.62,no,0.1726694667823059,0.3858
KXBTCD-26SEP0519,KXBTCD-26SEP0519-T79799.99,600,1788648600,0.4478488560539063,0.5,0.51,no,,0.3858
KXBTCD-26SEP0519,KXBTCD-26SEP0519-T79799.99,120,1788649080,0.29132051362904043,0.43,0.44,no,166.49047142568216,0.386
KXBTCD-26SEP0518,KXBTCD-26SEP0518-T79799.99,3600,1788642000,0.4294935347746177,0.38,0.39,yes,54.49789542777438,0.38409999999999994
KXBTCD-26SEP0518,KXBTCD-26SEP0518-T79799.99,1800,1788643800,0.5941043339204158,0.75,0.76,yes,0.13323688885650922,0.38420000000000004
KXBTCD-26SEP0518,KXBTCD-26SEP0518-T79799.99,600,1788645000,0.7868368632253733,0.93,0.94,yes,0.20285055477055633,0.3858
KXBTCD-26SEP0518,KXBTCD-26SEP0518-T79799.99,120,1788645480,0.9765442875477643,0.99,1.0,yes,0.29779886589416765,0.386
KXBTCD-26SEP0517,KXBTCD-26SEP0517-T79999.99,3600,1788638400,0.26370012575498447,0.1,0.11,no,234.4614699215275,0.384
KXBTCD-26SEP0517,KXBTCD-26SEP0517-T79999.99,1800,1788640200,0.1026667183369574,0.03,0.04,no,479.39217731301073,0.3839
KXBTCD-26SEP0517,KXBTCD-26SEP0517-T79999.99,600,1788641400,0.05294086698602135,0.01,0.02,no,994.7420826781142,0.38439999999999996
KXBTCD-26SEP0517,KXBTCD-26SEP0517-T79999.99,120,1788641880,0.00015501797655509408,0.0,0.01,no,2640.409264851898,0.3843
KXBTCD-26SEP0516,KXBTCD-26SEP0516-T79699.99,3600,1788634800,0.7737921108971202,0.97,0.98,yes,0.1477111534019837,0.38439999999999996
KXBTCD-26SEP0516,KXBTCD-26SEP0516-T79699.99,1800,1788636600,0.886369877604779,0.99,1.0,yes,0.1801725893360337,0.384
KXBTCD-26SEP0516,KXBTCD-26SEP0516-T79699.99,600,1788637800,0.634404966147176,0.79,0.8,yes,0.1605242575357561,0.38420000000000004
KXBTCD-26SEP0516,KXBTCD-26SEP0516-T79699.99,120,1788638280,0.7180649125431733,0.99,1.0,yes,0.08615373653450727,0.3843
KXBTCD-26SEP0515,KXBTCD-26SEP0515-T79699.99,3600,1788631200,0.8678520229852029,0.97,0.98,yes,0.21926337456549094,0.3845
KXBTCD-26SEP0515,KXBTCD-26SEP0515-T79699.99,1800,1788633000,0.9277829371545409,0.97,0.98,yes,0.2860698915254273,0.384
KXBTCD-26SEP0515,KXBTCD-26SEP0515-T79699.99,600,1788634200,0.963919679603554,0.99,1.0,yes,0.2681219861039827,0.384
KXBTCD-26SEP0515,KXBTCD-26SEP0515-T79699.99,120,1788634680,0.9999997920823485,0.99,1.0,yes,0.754998158530058,0.3843
KXBTCD-26SEP0514,KXBTCD-26SEP0514-T79999.99,3600,1788627600,0.5192719775551392,0.56,0.57,yes,0.11756078123557837,0.3834
KXBTCD-26SEP0514,KXBTCD-26SEP0514-T79999.99,1800,1788629400,0.572284637538149,0.65,0.66,yes,0.17600071790967106,0.3829
KXBTCD-26SEP0514,KXBTCD-26SEP0514-T79999.99,600,1788630600,0.7205002346997109,0.81,0.82,yes,0.2506960696574198,0.3843
KXBTCD-26SEP0514,KXBTCD-26SEP0514-T79999.99,120,1788631080,0.87310830107611,0.9,0.91,yes,0.3347490871150256,0.38439999999999996
KXBTCD-26SEP0513,KXBTCD-26SEP0513-T80099.99,3600,1788624000,0.17077529488277116,0.01,0.02,no,406.0527073206827,0.37929999999999997
KXBTCD-26SEP0513,KXBTCD-26SEP0513-T80099.99,1800,1788625800,0.21950324446300418,0.04,0.05,no,448.6425742035413,0.3812
KXBTCD-26SEP0513,KXBTCD-26SEP0513-T80099.99,600,1788627000,0.17720199536675785,0.1,0.11,no,574.5017057930502,0.3823
KXBTCD-26SEP0513,KXBTCD-26SEP0513-T80099.99,120,1788627480,0.5032470883197394,0.95,0.96,no,0.0019252048139918251,0.3834
KXBTCD-26SEP0512,KXBTCD-26SEP0512-T79999.99,3600,1788620400,0.17568573253334496,0.02,0.03,no,366.7068613743674,0.37560000000000004
KXBTCD-26SEP0512,KXBTCD-26SEP0512-T79999.99,1800,1788622200,0.09811526084795968,0.01,0.02,no,574.2560574140242,0.3762
KXBTCD-26SEP0512,KXBTCD-26SEP0512-T79999.99,600,1788623400,0.029289510720755918,0.0,0.01,no,1180.7912000536503,0.3765
KXBTCD-26SEP0512,KXBTCD-26SEP0512-T79999.99,120,1788623880,0.0003771846345251295,0.0,0.01,no,2640.4516830784464,0.379
KXBTCD-26SEP0511,KXBTCD-26SEP0511-T79799.99,3600,1788616800,0.3109691283263366,0.12,0.13,no,215.17326502960572,0.3753
KXBTCD-26SEP0511,KXBTCD-26SEP0511-T79799.99,1800,1788618600,0.3571870952880627,0.21,0.22,no,208.7461576692348,0.37549999999999994
KXBTCD-26SEP0511,KXBTCD-26SEP0511-T79799.99,600,1788619800,0.2525830553673811,0.06,0.07,no,694.0798349301407,0.3757
KXBTCD-26SEP0511,KXBTCD-26SEP0511-T79799.99,120,1788620280,0.15428402653122658,0.01,0.02,no,2224.77504909391,0.37560000000000004
KXBTCD-26SEP0510,KXBTCD-26SEP0510-T79699.99,3600,1788613200,0.5085902072375704,0.6,0.61,no,0.03309303360261952,0.3747
KXBTCD-26SEP0510,KXBTCD-26SEP0510-T79699.99,1800,1788615000,0.5619594586464669,0.76,0.77,no,0.08157409687887238,0.3747
KXBTCD-26SEP0510,KXBTCD-26SEP0510-T79699.99,600,1788616200,0.13024342971622238,0.57,0.58,no,,0.3751
KXBTCD-26SEP0510,KXBTCD-26SEP0510-T79699.99,120,1788616680,0.0645317718108746,0.02,0.03,no,2009.2221505996517,0.3753
KXBTCD-26SEP0509,KXBTCD-26SEP0509-T79599.99,3600,1788609600,0.4998445018417029,0.65,0.66,yes,0.0015034326151563276,0.3735
KXBTCD-26SEP0509,KXBTCD-26SEP0509-T79599.99,1800,1788611400,0.5074422120662403,0.87,0.88,yes,0.006518973520721338,0.3737
KXBTCD-26SEP0509,KXBTCD-26SEP0509-T79599.99,600,1788612600,0.7942870264918953,0.98,0.99,yes,0.14190820838053939,0.3746
KXBTCD-26SEP0509,KXBTCD-26SEP0509-T79599.99,120,1788613080,0.9791031797182814,0.99,1.0,yes,0.2960505082235256,0.3746
KXBTCD-26SEP0508,KXBTCD-26SEP0508-T79699.99,3600,1788606000,0.37741889813770124,0.25,0.26,no,123.15174645016918,0.373
KXBTCD-26SEP0508,KXBTCD-26SEP0508-T79699.99,1800,1788607800,0.3389417115360477,0.2,0.21,no,217.91857445845037,0.37329999999999997
KXBTCD-26SEP0508,KXBTCD-26SEP0508-T79699.99,600,1788609000,0.3161755945347303,0.13,0.14,no,505.61376320556116,0.3735
KXBTCD-26SEP0508,KXBTCD-26SEP0508-T79699.99,120,1788609480,0.03585224946072857,0.0,0.01,no,2640.6863091594487,0.3735
KXBTCD-26SEP0507,KXBTCD-26SEP0507-T79599.99,3600,1788602400,0.5250285160903427,0.73,0.74,yes,0.03838337627824241,0.37229999999999996
KXBTCD-26SEP0507,KXBTCD-26SEP0507-T79599.99,1800,1788604200,0.5003472898685245,0.68,0.69,yes,0.0017604187040240124,0.3724
KXBTCD-26SEP0507,KXBTCD-26SEP0507-T79599.99,600,1788605400,0.40950887179271606,0.62,0.63,yes,,0.3726
KXBTCD-26SEP0507,KXBTCD-26SEP0507-T79599.99,120,1788605880,0.709597283076966,0.99,1.0,yes,0.08001433412819017,0.373
KXBTCD-26SEP0506,KXBTCD-26SEP0506-T79599.99,3600,1788598800,0.5412299744544202,0.79,0.8,yes,0.04779872854534559,0.37329999999999997
KXBTCD-26SEP0506,KXBTCD-26SEP0506-T79599.99,1800,1788600600,0.5587447237327284,0.94,0.95,yes,0.03485555701892351,0.3734
KXBTCD-26SEP0506,KXBTCD-26SEP0506-T79599.99,600,1788601800,0.5942866465049159,0.96,0.97,yes,0.04927984201630472,0.373
KXBTCD-26SEP0506,KXBTCD-26SEP0506-T79599.99,120,1788602280,0.5821416243592797,0.99,1.0,yes,0.030025337381552053,0.37229999999999996
KXBTCD-26SEP0505,KXBTCD-26SEP0505-T79599.99,3600,1788595200,0.5892400555350913,0.85,0.86,yes,0.08106044938935499,0.377
KXBTCD-26SEP0505,KXBTCD-26SEP0505-T79599.99,1800,1788597000,0.5092141197069373,0.79,0.8,yes,0.011119808799486403,0.3738
KXBTCD-26SEP0505,KXBTCD-26SEP0505-T79599.99,600,1788598200,0.4858612294514588,0.63,0.65,yes,,0.3734
KXBTCD-26SEP0505,KXBTCD-26SEP0505-T79599.99,120,1788598680,0.6915667507913483,0.98,0.99,yes,0.08607432938839872,0.37310000000000004
KXBTCD-26SEP0504,KXBTCD-26SEP0504-T79599.99,3600,1788591600,0.540889763609693,0.73,0.74,yes,0.06269410593469517,0.3763
KXBTCD-26SEP0504,KXBTCD-26SEP0504-T79599.99,1800,1788593400,0.6965265034361521,0.94,0.95,yes,0.1216196992668779,0.37689999999999996
KXBTCD-26SEP0504,KXBTCD-26SEP0504-T79599.99,600,1788594600,0.7862479027658553,0.98,0.99,yes,0.13793299268783213,0.37689999999999996
KXBTCD-26SEP0504,KXBTCD-26SEP0504-T79599.99,120,1788595080,0.9313579431110459,0.99,1.0,yes,0.217409617274978,0.3768
KXBTCD-26SEP0503,KXBTCD-26SEP0503-T79699.99,3600,1788588000,0.3490724096835802,0.16,0.17,no,182.19441166273805,0.37770000000000004
KXBTCD-26SEP0503,KXBTCD-26SEP0503-T79699.99,1800,1788589800,0.4156612579672954,0.31,0.32,no,127.36004186589015,0.3768
KXBTCD-26SEP0503,KXBTCD-26SEP0503-T79699.99,600,1788591000,0.4164663054389938,0.39,0.4,no,121.81086263176539,0.3764
KXBTCD-26SEP0503,KXBTCD-26SEP0503-T79699.99,120,1788591480,0.3630303642676674,0.23,0.25,no,723.9715392757091,0.3766
KXBTCD-26SEP0502,KXBTCD-26SEP0502-T79599.99,3600,1788584400,0.39192038297168,0.26,0.27,no,117.3921580282295,0.37799999999999995
KXBTCD-26SEP0502,KXBTCD-26SEP0502-T79599.99,1800,1788586200,0.4783591895771173,0.53,0.54,no,,0.37729999999999997
KXBTCD-26SEP0502,KXBTCD-26SEP0502-T79599.99,600,1788587400,0.2732072325062349,0.06,0.07,no,694.0946600954153,0.3779
KXBTCD-26SEP0502,KXBTCD-26SEP0502-T79599.99,120,1788587880,0.3693677938596754,0.35,0.38,no,353.4863479720804,0.3768
KXBTCD-26SEP0501,KXBTCD-26SEP0501-T79599.99,3600,1788580800,0.4484848886798616,0.44,0.45,no,25.535732453050016,0.3782
KXBTCD-26SEP0501,KXBTCD-26SEP0501-T79599.99,1800,1788582600,0.407325903971097,0.36,0.37,no,91.10768108098613,0.37829999999999997
KXBTCD-26SEP0501,KXBTCD-26SEP0501-T79599.99,600,1788583800,0.301991634418579,0.32,0.33,no,207.62611310723742,0.37829999999999997
KXBTCD-26SEP0501,KXBTCD-26SEP0501-T79599.99,120,1788584280,0.18559219547944467,0.0,0.01,no,2640.816141304418,0.37829999999999997
KXBTCD-26SEP0500,KXBTCD-26SEP0500-T79499.99,3600,1788577200,0.5848060778314617,0.8,0.81,yes,0.09510004035043214,0.37829999999999997
KXBTCD-26SEP0500,KXBTCD-26SEP0500-T79499.99,1800,1788579000,0.652618098812577,0.88,0.9,yes,0.12139123069309199,0.3782
KXBTCD-26SEP0500,KXBTCD-26SEP0500-T79499.99,600,1788580200,0.8173908696099073,0.99,1.0,yes,0.13312302209801688,0.3784
KXBTCD-26SEP0500,KXBTCD-26SEP0500-T79499.99,120,1788580680,0.9149108424547949,0.99,1.0,yes,0.20143058612293735,0.3782
KXBTCD-26SEP0423,KXBTCD-26SEP0423-T79599.99,3600,1788573600,0.37735683323468144,0.34,0.35,no,74.36544941597042,0.379
KXBTCD-26SEP0423,KXBTCD-26SEP0423-T79599.99,1800,1788575400,0.42882805087599174,0.29,0.3,no,142.51896054256454,0.3785
KXBTCD-26SEP0423,KXBTCD-26SEP0423-T79599.99,600,1788576600,0.338770509384235,0.41,0.42,no,97.70809646429348,0.37829999999999997
KXBTCD-26SEP0423,KXBTCD-26SEP0423-T79599.99,120,1788577080,0.30169482556379124,0.49,0.5,no,,0.37829999999999997
KXBTCD-26SEP0422,KXBTCD-26SEP0422-T79599.99,3600,1788570000,0.4689702192437505,0.53,0.54,no,,0.37979999999999997
KXBTCD-26SEP0422,KXBTCD-26SEP0422-T79599.99,1800,1788571800,0.6820090075282762,0.79,0.8,no,0.21863600342827444,0.37979999999999997
KXBTCD-26SEP0422,KXBTCD-26SEP0422-T79599.99,600,1788573000,0.4170739916058912,0.67,0.68,no,,0.3797
KXBTCD-26SEP0422,KXBTCD-26SEP0422-T79599.99,120,1788573480,0.2049247346822986,0.44,0.45,no,139.50478095106922,0.37920000000000004
KXBTCD-26SEP0421,KXBTCD-26SEP0421-T79499.99,3600,1788566400,0.6897977346971778,0.93,0.94,yes,0.12462437708364194,0.3796
KXBTCD-26SEP0421,KXBTCD-26SEP0421-T79499.99,1800,1788568200,0.8020985072059398,0.96,0.97,yes,0.1779904903245516,0.37929999999999997
KXBTCD-26SEP0421,KXBTCD-26SEP0421-T79499.99,600,1788569400,0.8091843513453728,0.98,0.99,yes,0.1533628322844842,0.3801
KXBTCD-26SEP0421,KXBTCD-26SEP0421-T79499.99,120,1788569880,0.8773815211082645,0.99,1.0,yes,0.17142227051510397,0.3799
KXBTCD-26SEP0420,KXBTCD-26SEP0420-T79599.99,3600,1788562800,0.4917666176169748,0.56,0.57,yes,,0.37829999999999997
KXBTCD-26SEP0420,KXBTCD-26SEP0420-T79599.99,1800,1788564600,0.6387219553648952,0.92,0.93,yes,0.09350698515149067,0.37770000000000004
KXBTCD-26SEP0420,KXBTCD-26SEP0420-T79599.99,600,1788565800,0.6028826185264413,0.95,0.96,yes,0.05860857539211373,0.37979999999999997
KXBTCD-26SEP0420,KXBTCD-26SEP0420-T79599.99,120,1788566280,0.8475160807411434,0.99,1.0,yes,0.15122369826482374,0.3796
KXBTCD-26SEP0419,KXBTCD-26SEP0419-T79699.99,3600,1788559200,0.47815635790795336,0.54,0.55,no,,0.3782
KXBTCD-26SEP0419,KXBTCD-26SEP0419-T79699.99,1800,1788561000,0.5178448874517787,0.59,0.6,no,0.0725114985749517,0.37799999999999995
KXBTCD-26SEP0419,KXBTCD-26SEP0419-T79699.99,600,1788562200,0.37009324993612663,0.44,0.45,no,62.49708758635289,0.37829999999999997
KXBTCD-26SEP0419,KXBTCD-26SEP0419-T79699.99,120,1788562680,0.08512203011705582,0.02,0.03,no,2009.2484397709115,0.3778
KXBTCD-26SEP0418,KXBTCD-26SEP0418-T79599.99,3600,1788555600,0.6571353710676843,0.8,0.81,yes,0.17749144138993084,0.37560000000000004
KXBTCD-26SEP0418,KXBTCD-26SEP0418-T79599.99,1800,1788557400,0.806721394407484,0.95,0.96,yes,0.19241787947431796,0.3763
KXBTCD-26SEP0418,KXBTCD-26SEP0418-T79599.99,600,1788558600,0.8675331039527912,0.97,0.98,yes,0.214312553327194,0.3766
KXBTCD-26SEP0418,KXBTCD-26SEP0418-T79599.99,120,1788559080,0.8358529713336853,0.95,0.96,yes,0.21835344726283054,0.3786
